Gene,logFC,logCPM,LR,pvalue,padj
WBGene00017407,1.68959466272925,-2.77892872903179,4.52051627798854,0.0334907237396234,0.131706444817151
WBGene00005291,-1.68449611938167,1.17749384125966,28.8609851144745,7.7763607356448e-8,2.85359081954794e-6
WBGene00044382,1.680712200196,-2.17898076670006,11.3923514427641,7.3747119647605e-4,0.00674516338240294
WBGene00001851,1.67767798938695,6.94625302643131,221.087400214132,5.23837367303676e-50,3.4975726658385703e-47
WBGene00008536,1.67702660401222,1.68860868530226,13.9743335397964,1.8532332896496e-4,0.00221344944608026
WBGene00008492,1.6752866854152,5.21319344375623,114.268795615526,1.1378936450779099e-26,2.99517678211613e-24
WBGene00044339,-1.67402050341359,4.19787454612843,102.49503750708,4.32449608354907e-24,9.54702260380288e-22
WBGene00015520,1.67098428413116,-3.172299473613,4.24044433823649,0.039471835204618,0.148446419662923
WBGene00010790,1.67083233263576,6.63080603711805,49.6263430107803,1.8599940703010397e-12,1.6585452011234901e-10
WBGene00007162,1.66867857158587,-0.171933671061424,19.6329565481561,9.38365879679293e-6,1.8507035991513e-4
WBGene00000218,1.66621468115026,10.3534094922952,100.329104352861,1.29066223640316e-23,2.8265502977229202e-21
WBGene00010064,1.66557339673123,2.24906604890896,32.1944775591487,1.39486660068171e-8,6.43677778031755e-7
WBGene00015839,-1.66210682501898,-2.4523236744323,5.22614026984845,0.0222498538107073,0.0965940178289966
WBGene00235114,1.66004770823734,0.0966126624025554,48.9455804101805,2.63163554892929e-12,2.30163013264982e-10
WBGene00022130,-1.65687400177806,2.75401269534923,58.3192359892903,2.22854396220377e-14,2.45993742371286e-12
WBGene00018701,1.64879439777884,8.5855332439518,149.81815051291,1.8997998872613998e-34,7.02797593429472e-32
WBGene00017703,-1.64768484630982,2.25902660245732,62.0757292525088,3.3049982034534202e-15,3.96817218506743e-13
WBGene00019779,1.64680693849544,6.98534279775686,54.5753490982051,1.4960045099260699e-13,1.4892044894264098e-11
WBGene00013146,1.64106284229558,1.05657127034474,37.7035853950301,8.23530565157075e-10,4.86914670003778e-8
WBGene00022076,-1.64090634368126,4.3205936418651,88.5919117587436,4.8526930540708204e-21,9.22517169133255e-19
WBGene00194952,-1.63977058797851,-0.656566955482024,8.47808332422133,0.0035945061906,0.0238082765467397
WBGene00077593,1.63599974606492,1.45551913431441,34.2675656969546,4.80320416728965e-9,2.42150486334354e-7
WBGene00001477,1.63492142473063,2.71547688448624,19.4019564684027,1.05898516763767e-5,2.061683693042e-4
WBGene00005002,-1.62751742696852,7.11151025597077,67.721380495305,1.8831043008772599e-16,2.57749901182574e-14
WBGene00006193,-1.62299187149822,1.91839449327222,36.2368434703813,1.7473566215915702e-9,9.68297318139054e-8
WBGene00003474,-1.62276480157761,6.85640601312351,39.5744461183434,3.15788517576833e-10,2.01979221230509e-8
WBGene00010124,1.62108058591356,6.16084837246148,80.7093132588255,2.61486861654332e-19,4.44608871912256e-17
WBGene00009213,-1.62064318823219,0.895181021434412,27.70315204035,1.41432074078496e-7,4.87006670175955e-6
WBGene00021580,1.61618522982054,-0.26665635609391,8.30734935668908,0.0039484973629956,0.025475683817039
WBGene00018578,1.61612355885896,1.65582768550858,45.5020922331289,1.5247586842190498e-11,1.20636615550568e-9
WBGene00010128,1.61336190718303,4.67536540462126,68.6701906699614,1.16386971928497e-16,1.63389402899621e-14
WBGene00009526,-1.60291563997229,1.90283116559176,49.1467992795345,2.37505591680922e-12,2.08388319623886e-10
WBGene00010516,-1.60231989654095,1.50658996750024,68.2610303285361,1.4322364162448e-16,1.98017534821724e-14
WBGene00009301,1.60214861409844,1.03723430129036,19.9031624300829,8.14654555258718e-6,1.6446289417557e-4
WBGene00016052,1.60089136004381,5.716574205582,18.7179938175961,1.51545666099635e-5,2.8202329092301e-4
WBGene00000465,1.59972409529639,8.70527674951615,16.1032596861187,5.99807061213931e-5,8.8611539669354e-4
WBGene00008464,1.59705120680942,1.96257237175645,12.0811689901483,5.0933651917655e-4,0.00501026836510377
WBGene00016193,-1.59240709698002,0.774737148006457,25.7480241766553,3.89025078448347e-7,1.18066092267444e-5
WBGene00017382,1.59116984999769,-0.309850860788709,17.1556878372935,3.44376660382018e-5,5.6282454196762e-4
WBGene00017848,1.58965989923291,-2.47111521787764,6.70318660677807,0.00962407573023899,0.0517540973239924
WBGene00001119,1.58720933115212,2.01600134578113,52.1653227506949,5.10191863324706e-13,4.81603526155649e-11
WBGene00001606,1.58636764840299,5.72523769018652,19.4576665678366,1.02854161444327e-5,2.0082971965324e-4
WBGene00018589,-1.58458395467311,2.46313251118314,72.7627345422164,1.46211741862986e-17,2.1635386127022903e-15
WBGene00002125,1.5797587871765,3.09273679746888,30.0534286412606,4.20304742121923e-8,1.68955100082051e-6
WBGene00001685,1.57948415307759,9.09580181156079,124.193864247781,7.64022001608682e-29,2.1341941116365e-26
WBGene00015295,1.57894097648433,5.50935472580581,60.8073146986746,6.294361005921351e-15,7.39519882133463e-13
WBGene00003865,1.57785303022157,6.38799226403113,14.4450861723787,1.4430585748862e-4,0.00180877877690067
WBGene00017404,1.57500048725034,-2.46267239678386,4.6037729659258,0.0319016751429522,0.127008196195217
WBGene00012070,-1.57456835389288,-1.27137929258799,13.706182365671,2.1374968422677e-4,0.00249526550350022
WBGene00015577,-1.57065106699526,5.93465630589064,39.6041196448249,3.11026499346767e-10,1.99399307251001e-8
WBGene00006619,1.56984043516438,2.70549385653756,14.8287233851091,1.1772869909885e-4,0.00152691863487278
WBGene00020182,-1.56847655118225,4.05959162012272,9.00964403391441,0.00268558719454108,0.0188523300360049
WBGene00000749,1.56792097071029,5.4852315477219,40.2201148060129,2.26899924850578e-10,1.49671938380351e-8
WBGene00019738,1.56665718776439,4.55538311147922,21.9221267424962,2.83941078273274e-6,6.60398217309334e-5
WBGene00006546,1.56341157089166,1.47513259568158,10.5906003917652,0.00113664059382489,0.00960618612581673
WBGene00013055,-1.56252159629394,3.61662153018809,71.6187920179635,2.61058532926119e-17,3.7812049411918e-15
WBGene00013329,-1.56172149128248,1.23504441739196,45.9647920506725,1.20397411315999e-11,9.72235732972117e-10
WBGene00011898,1.5596681269501,4.31271339498351,21.762656736878,3.08547596923385e-6,7.11583021548244e-5
WBGene00010659,1.55390778929641,2.87974105348498,51.9572020930696,5.67236141252696e-13,5.299689203683459e-11
WBGene00016362,-1.55261472400825,3.58888353577721,94.5297361429924,2.4143808858079397e-22,5.0453188358009396e-20
WBGene00014000,1.54859248881939,6.43956773997394,74.0037533851379,7.79686380300244e-18,1.18577303670662e-15
WBGene00022606,1.54765025831287,-2.67138238276254,6.51519247875319,0.010695674491141,0.0563715997679987
WBGene00012259,1.54586284457259,4.38073799069172,136.409719091169,1.62328904155194e-31,5.10776293246946e-29
WBGene00007682,1.54498340155055,0.801928533099798,12.4697639122163,4.1359236255117e-4,0.00424048349244884
WBGene00044538,-1.54464688839992,1.8406620749570901,17.9280721645506,2.29412244636858e-5,4.0128819149738e-4
WBGene00196059,-1.54274838427613,-2.26282713436195,9.50005182695699,0.00205466093993232,0.0152511776655768
WBGene00000460,1.54237190867667,2.06206999303982,29.2974138925584,6.20784860225122e-8,2.38344818354316e-6
WBGene00009854,-1.54186365746045,0.517082823577715,27.0176765964078,2.01603369411371e-7,6.596697826153e-6
WBGene00013091,-1.53952823051779,1.11724321362072,49.6016055586135,1.88359495479651e-12,1.67413674959592e-10
WBGene00013602,-1.53926058980035,3.58722659967874,15.4504279489895,8.46977624526465e-5,0.00117219476599656
WBGene00206482,1.53606463557627,-2.189143150282,6.06911975472757,0.0137565501238393,0.0678280690315331
WBGene00017789,1.53334592215768,5.16823904412496,47.7602809531687,4.81651808620144e-12,4.03217683821909e-10
WBGene00019547,-1.53217166393378,1.98056225632576,31.511122485802,1.98301128291985e-8,8.76977930047347e-7
WBGene00021979,1.5316680226304,4.22232732936452,32.2117594914686,1.38251462290198e-8,6.40377966191907e-7
WBGene00006464,1.53149065892753,0.691830228119215,39.2443817882929,3.73942819695105e-10,2.35326084808126e-8
WBGene00012672,1.53101015331793,2.90956177772421,20.6616897265386,5.4801577469887e-6,1.1783403725561e-4
WBGene00009494,-1.53047658815505,-1.81645327964134,13.5862922988469,2.2784320896036e-4,0.0026195749035237
WBGene00008072,1.52802431371618,-1.70861544650997,13.324156510215,2.6200874333689e-4,0.00293593505888146
WBGene00220129,1.52738947722726,-2.3837686175303,5.32305099586415,0.0210451324345953,0.092607378298834
WBGene00009773,-1.5244573253185,3.5575047858375,19.9298416021356,8.0336528196131e-6,1.6266364344445e-4
WBGene00005653,-1.52435681945784,-1.06450331078997,16.2292966699574,5.61195095041853e-5,8.3995165263918e-4
WBGene00013266,1.51921298978941,5.2066278101987,74.6615734731548,5.58731260988767e-18,8.59284734245365e-16
WBGene00021907,-1.51713102716948,1.01842006197914,30.8351356296786,2.80905529756377e-8,1.17941547194491e-6
WBGene00011517,-1.51106439359493,3.30898869336761,23.7668296500234,1.08740375020235e-6,2.93710020779758e-5
WBGene00020290,1.51067936783799,3.31077757805841,12.3623717230422,4.3807382996873e-4,0.00444322752700779
WBGene00044182,-1.51035067763203,-0.809851028554819,12.7991446574057,3.4677786257902e-4,0.0037024352527694
WBGene00219313,1.50793110503342,1.46639010125187,46.9259155681546,7.37213970193819e-12,6.1155249800169e-10
WBGene00010189,-1.50606931178241,-0.854368663733819,17.7986056639939,2.45563133320223e-5,4.2465513421611e-4
WBGene00012816,-1.50370544163601,-2.42384301833569,3.8588028257018,0.0494856262817102,0.173853826932985
WBGene00008556,-1.50286925388836,3.06015920890685,37.7485153663913,8.04779436183307e-10,4.81022643351922e-8
WBGene00009302,1.5027075657657,-0.0297458228571764,14.4031224411431,1.4755743767067e-4,0.00184059143421253
WBGene00015424,-1.50094489676638,0.595600629573953,20.8713447452041,4.91187962683247e-6,1.0739832650522e-4
WBGene00018630,-1.50003687601302,0.0720613738031188,11.8122154438532,5.8843371550601e-4,0.00562526181851747
WBGene00011741,1.49548098384908,3.87872779563825,13.3559086583989,2.5760969448261e-4,0.0028938444599975
WBGene00017667,-1.49360507884012,3.83759893784542,58.061433045829,2.54058602845693e-14,2.77085826808799e-12
WBGene00021605,1.48720130892429,0.513797257561721,11.6855085917524,6.2988766011007e-4,0.00594791851852134
WBGene00011434,1.48715805263381,2.49767939550423,23.835036444703402,1.04954583470103e-6,2.85315960525727e-5
WBGene00021631,-1.48715645748718,0.529599410452044,26.7596847654388,2.30394131408096e-7,7.41132708260474e-6
WBGene00011063,1.48534181076312,6.91654916515728,20.9368992863402,4.74662794208942e-6,1.042012348955e-4
WBGene00009597,-1.48339555652218,-1.03580921963744,11.4699971165357,7.0728790334134e-4,0.00653680160498628
WBGene00044392,-1.48336500750451,1.73451363531894,54.2108370640612,1.80090883745395e-13,1.76702076793197e-11
WBGene00003124,1.4779212351342,4.11727722462472,61.163033293871,5.2538810036613605e-15,6.19935312393232e-13
WBGene00015465,-1.47338152458106,-0.412472319236851,10.5854221724419,0.00113982865039832,0.00962158782135488
WBGene00020338,1.47174405679661,-0.112005013085019,16.1597850349109,5.8217039565723e-5,8.6613666201721e-4
WBGene00077692,1.47099733516597,2.78654443125629,35.5472407645412,2.4893942025094504e-9,1.344125567923e-7
WBGene00020948,1.46867185850799,5.39876743895308,14.7840753983983,1.205492166034e-4,0.00155515306527716
WBGene00015889,-1.46583084588097,0.985561192178862,20.03158129227,7.61736806711631e-6,1.5526839228392e-4
WBGene00009411,-1.46562970036101,2.03723788389784,30.3923400248726,3.52919019031377e-8,1.44844949714902e-6
WBGene00014668,-1.46485261569453,-0.51099497218659,24.7002035696584,6.69770995590069e-7,1.90869011515798e-5
WBGene00013935,-1.46139692043259,0.126586678699583,36.0876779410482,1.88635894688311e-9,1.03692924038002e-7
WBGene00194643,-1.45838221055349,2.38480120528617,54.9382254482197,1.24378286478139e-13,1.2498434044027298e-11
WBGene00009008,1.4583386999855,6.53900545630187,110.251848863016,8.629959970397689e-26,2.14768321990579e-23
WBGene00011693,-1.45755997168493,-2.07152059310622,11.4242166150688,7.2492984676265e-4,0.006672071454361
WBGene00004798,1.45537486526913,8.25931093360526,28.0603520731733,1.17590404555167e-7,4.11641601623747e-6
WBGene00006950,-1.45167277875843,6.33351283484158,7.50062724021896,0.00616775083792186,0.0364276546252667
WBGene00235369,-1.44691355177652,1.46746956665236,37.4956044555243,9.16192253809169e-10,5.37061305096916e-8
WBGene00020989,-1.4466966704588,2.8685497361616,28.4054509125751,9.83878966537902e-8,3.51614708994453e-6
WBGene00023489,-1.44589184624413,3.11938020192699,76.8060618819624,1.88597820427957e-18,3.0016658919856497e-16
WBGene00019917,-1.44379266256145,0.558281790648803,16.8263953444388,4.09596141424453e-5,6.5152204366614e-4
WBGene00022544,1.44376245165126,-2.67582783469442,4.47764486904784,0.0343410121248748,0.133752805333885
WBGene00012074,1.44238843977313,-0.556077716326373,12.6468098324206,3.7620709304892e-4,0.00394585025755338
WBGene00194695,1.44047656915237,0.018756339313914,18.2222603096173,1.96567947947124e-5,3.5262434961025e-4
WBGene00014091,-1.43928751985358,5.3412896356041,167.234256795086,2.97345098238977e-38,1.23330637337758e-35
WBGene00000525,1.43682080745543,-2.14272025951137,6.27742213199743,0.0122285859000767,0.062052308985667
WBGene00011615,1.43516998009985,1.46317137940535,38.4125102420882,5.72641289408017e-10,3.50694749385782e-8
WBGene00017839,-1.43278222847644,-0.0376753321168,10.5781919809037,0.0011442951780316,0.00965333759587522
WBGene00007484,1.43266074286079,-1.02277780156586,12.9050626231616,3.2769456987893e-4,0.00353174757891172
WBGene00044374,-1.43055623389843,0.0237492924649198,9.29143999375014,0.00230227113472689,0.0166820201993512
WBGene00011509,1.42746460328179,2.63102385336216,29.8432009871397,4.68436721167595e-8,1.85519030774298e-6
WBGene00000491,1.42718220998026,3.30929640460005,57.2092590611702,3.91822189476488e-14,4.17359238790617e-12
WBGene00018267,1.42597453026399,-0.252738008161406,15.7377559786094,7.27573348355423e-5,0.00103628097873203
WBGene00010365,1.42398778852691,0.354514566377405,32.4740525888573,1.2079461071759e-8,5.66224737738702e-7
WBGene00000562,-1.42191650918717,2.90513717652572,28.8583653365545,7.78688592715967e-8,2.85362787491293e-6
WBGene00016884,-1.4211380157635,1.63656463635781,54.2787459192695,1.73973407419517e-13,1.7193220318084e-11
WBGene00000646,1.41722621216238,4.98211713219175,9.34494277350381,0.00223601635317828,0.0163272733177529
WBGene00006865,-1.41431751004254,3.53211396663659,45.1460712574861,1.8287220391489598e-11,1.4303218806200802e-9
WBGene00009897,1.41293125250667,6.09696837009081,20.5470271383514,5.81840816564135e-6,1.2347203374762e-4
WBGene00022586,1.4127782465118,3.86849130902295,16.1926415898159,5.72159357618511e-5,8.5315736188167e-4
WBGene00001607,1.41021250137815,6.81505790540468,19.7159121033735,8.98501058616298e-6,1.7810620187995e-4
WBGene00011474,1.40498188333378,8.18774223077109,117.671441514329,2.0462572581678e-27,5.54616756854887e-25
WBGene00045508,-1.40290163918279,2.01226923238207,47.5706970758223,5.30556400014032e-12,4.42804312511711e-10
WBGene00017596,-1.40246335563409,0.463200067906855,31.2633336974853,2.25294772807674e-8,9.7431981131281e-7
WBGene00009634,-1.40001491345813,4.06220274556376,97.0245131416858,6.84743197776568e-23,1.4644410186823098e-20
WBGene00016892,-1.3972532682334,6.03072820501925,20.6256678512955,5.58423873953698e-6,1.1953876248396e-4
WBGene00007897,1.39440300905825,-2.3341743581457,6.50862568877387,0.0107352445053577,0.0564803909330271
WBGene00002262,1.39296163667021,6.98466862748239,123.578486711862,1.04182622027632e-28,2.88080735152163e-26
WBGene00014202,1.38786426580182,7.56669538954752,116.447215930186,3.7934222042438e-27,1.01808757687425e-24
WBGene00012426,-1.38654436026325,-0.0710510031150573,16.3011896528592,5.40300202826354e-5,8.1671551918119e-4
WBGene00006005,-1.38648585750126,-2.25421320745433,5.83837280693418,0.0156803213715926,0.0744411102479931
WBGene00000496,1.38412626649151,6.40399497407508,21.9244378405168,2.8359933859382e-6,6.60164276701175e-5
WBGene00017691,-1.38365409388737,8.99796310610297,61.612509598501,4.1815353645071005e-15,4.95539093521134e-13
WBGene00001852,1.38327651282991,2.83776936391044,38.2968466298465,6.076075220550261e-10,3.70772344381257e-8
WBGene00043986,-1.38156838414401,1.14065218248203,28.9973625088498,7.24769103981089e-8,2.68842198123066e-6
WBGene00010472,1.37736049967333,2.03135225165168,25.5225529840806,4.37241922772686e-7,1.31100740809444e-5
WBGene00004170,-1.37639790531438,-2.03236821303161,3.86445319471596,0.0493192620189548,0.173529657347139
WBGene00219609,-1.37615774000267,4.61468983458433,65.5600516807,5.63698818751055e-16,7.31339107265883e-14
WBGene00008186,-1.37594452434383,3.15176598012687,44.2433568374307,2.8998681986938196e-11,2.1929251916918e-9
WBGene00018646,1.37416283732853,0.811873403209501,27.2373556062667,1.79948098708829e-7,5.9565649360994e-6
WBGene00008897,-1.37357553913913,1.81732638730738,29.1952847431059,6.5438263111354e-8,2.47840553070453e-6
WBGene00044257,-1.37189710349689,0.0657093607256904,26.7388775132575,2.32888371498055e-7,7.47399668201554e-6
WBGene00003530,1.37005302885072,6.0346043795444,77.903346535969,1.08207898113388e-18,1.77376719212814e-16
WBGene00007709,1.36966867703738,7.70485306776299,14.9707428513138,1.0919106613031e-4,0.00143224984921777
WBGene00015433,-1.36942188718372,2.44150078722758,59.5601439792735,1.1861317181210301e-14,1.34731766736777e-12
WBGene00015662,1.36871077680375,-2.01215746638493,8.45705912524434,0.00363629335689076,0.0240168606103868
WBGene00012499,1.36857515442759,-1.10045034918206,20.7067656509618,5.35265421241247e-6,1.1574163433237e-4
WBGene00004078,1.36734413222226,7.01541779268085,17.0191512450851,3.70046901300735e-5,5.9658621455286e-4
WBGene00012686,-1.36482032668375,2.91964026233986,57.9292635377133,2.7171478128150702e-14,2.95166354665923e-12
WBGene00235110,-1.36393834047113,-1.64280657545116,6.93066376487696,0.00847302370613025,0.0467407165473735
WBGene00006212,-1.36252668091028,1.60557545170288,25.3418904963281,4.80166799780812e-7,1.42257209350646e-5
WBGene00015229,-1.36184813495346,3.00434910266294,43.2945479917123,4.70893759983437e-11,3.4283820956240904e-9
WBGene00009062,-1.35719181677967,-0.732793073551402,16.3771080172022,5.19083853217473e-5,7.8900169249463e-4
WBGene00021035,1.35645486438335,6.36779563383191,14.791501872614,1.2007539603344e-4,0.00155196598980905
WBGene00010690,1.35438325923451,1.12275283853538,16.394834020178,5.14251952453378e-5,7.842700389087e-4
WBGene00009752,-1.35198040776132,2.25082231561336,31.4366002496189,2.06059767704319e-8,9.03988163606688e-7
WBGene00013049,-1.35055982583112,2.41471100566552,39.0442187257226,4.14314217489177e-10,2.58356530837499e-8
WBGene00007130,-1.34948121408724,4.23883799268985,39.665374053445,3.01422517916575e-10,1.93695808168221e-8
WBGene00017658,-1.34922037701547,6.17905192139712,24.576920905998,7.140179373777e-7,2.02132792509975e-5
WBGene00077582,-1.34755558176499,-2.47929565987425,4.56574680515138,0.0326174502938704,0.129256326258643
WBGene00003610,1.34721015533926,3.79288175960851,58.1739414372927,2.39936327697168e-14,2.62730278828399e-12
WBGene00008895,-1.34427723419769,-0.628451974819125,11.4744150971145,7.0560850933146e-4,0.00652348292568351
WBGene00018574,-1.34387073227734,-0.3805337837332,17.4073538208957,3.01656629917396e-5,5.0352745390175e-4
WBGene00003410,1.34373432314864,5.68088107420832,27.5921170939146,1.49787973885263e-7,5.06541458358397e-6
WBGene00023417,1.34211855938793,4.63450083248521,76.2589828671309,2.48798335140148e-18,3.91428415198939e-16
WBGene00012664,-1.34203329767209,9.23174274149622,44.0822137978278,3.1486905391831e-11,2.37310618379324e-9
WBGene00015615,-1.34023946991975,2.00412826160122,30.092617781234,4.1189620067403e-8,1.66799681855792e-6
WBGene00019082,1.33836243837478,0.50424264828391,20.8338107481294,5.00908321822781e-6,1.0900601548663e-4
WBGene00044043,1.33686024120269,1.73373874656473,9.80086993003699,0.0017442933568407,0.0134903662794644
WBGene00019606,1.33481026077799,5.79542133703003,19.5295044527195,9.9057819223549e-6,1.943876560032e-4
WBGene00011364,-1.33384856967902,4.49679679218731,29.3805478863811,5.94716065532789e-8,2.2994847872825e-6
WBGene00004816,1.3334163644257,-1.22424049470458,10.9017951966434,9.6071108295554e-4,0.0083702946836117
WBGene00005403,1.33175385055599,-2.6752945444769,3.91167732382127,0.0479517161958371,0.170899392118349
WBGene00011789,-1.33073504678609,2.79853432209363,40.7677780943552,1.71436671184641e-10,1.15593075706393e-8
WBGene00014117,1.33015763873154,4.80482603174642,17.1472643191278,3.45907245494266e-5,5.6431530663918e-4
WBGene00009265,-1.32860731332464,1.49768591574082,31.7341894597612,1.76782545560767e-8,7.93017508058551e-7
WBGene00012582,-1.3283399627245,3.02721083043355,37.8242107999594,7.74150278189275e-10,4.64744821610338e-8
WBGene00016912,-1.32831788561082,1.98441169898326,16.1280854187988,5.91995870189054e-5,8.7836785617481e-4
WBGene00008892,-1.32811548740845,-0.604403470967187,9.60411119571348,0.00194142222043139,0.0146207519351608
WBGene00021653,-1.32738608034146,-0.790059451963798,11.9317900845188,5.5184126743747e-4,0.00534748838800028
WBGene00016285,-1.32663362722847,1.3960923400816,35.5044110381635,2.54473647425872e-9,1.36706645467802e-7
WBGene00008810,-1.32476345531825,1.22549111381266,28.5988091689735,8.90369227760344e-8,3.21554849735349e-6
WBGene00013037,-1.32364346267455,3.81005441379583,54.9340639678071,1.24641917589751e-13,1.2498434044027298e-11
WBGene00018056,-1.32236171433469,1.89768421576725,28.0952676779435,1.15487909405299e-7,4.05318143585907e-6
WBGene00018424,-1.3218248264719,5.11412120311696,9.56094582689079,0.00198760672593769,0.0148816658025534
WBGene00015574,1.32145491726577,2.55904181870155,10.2801665606622,0.00134467807646126,0.0109783961655613
WBGene00007472,-1.32043691937922,-1.85121903012587,8.06371015117775,0.00451606127684075,0.0283678699985121
WBGene00194701,-1.31340232771446,0.755394942067349,30.7632431867859,2.91507574530105e-8,1.21646644096976e-6
WBGene00015392,-1.31302630974344,2.06000966858538,46.9567950685844,7.25689493110067e-12,6.03822184616659e-10
WBGene00004157,-1.31190248153514,1.99351997938726,16.613055493337,4.58344270754532e-5,7.1209843427385e-4
WBGene00009824,-1.31169174442277,5.84543728555052,11.994916181461,5.3345875637721e-4,0.00520435974904713
WBGene00021596,1.31120280326251,4.18211693890625,18.0524257949639,2.14904650498888e-5,3.8053135882322e-4
WBGene00001397,1.31102592738503,4.84074446527171,14.0556461696173,1.7748018953001e-4,0.00213092990718608
WBGene00044646,1.310098810326,3.77191631171365,10.4743084125052,0.00121046093882446,0.0101056322660322
WBGene00013073,-1.30706677097581,5.94463775802204,12.9375016634546,3.2206454811113e-4,0.00348108203018446
WBGene00022110,-1.3059473204455,4.3646055285812,86.6104663416314,1.32145944146142e-20,2.44425352770313e-18
WBGene00022245,1.3053696672634,6.00768980209486,7.59266446064581,0.00586062684518249,0.0349835717154101
WBGene00020485,-1.30463658427287,-2.26610183636489,5.65140597120469,0.0174413827111236,0.0806652900349735
WBGene00017134,1.30457923951743,4.09557265054491,14.5139156528716,1.3912801557995e-4,0.00175270567257307
WBGene00003633,-1.30310057425252,3.52998694408621,28.5614361092463,9.07721193586831e-8,3.26958785189993e-6
WBGene00001483,-1.30214213900935,2.82348836079173,25.1125747071966,5.40790592929755e-7,1.58163915400129e-5
WBGene00045331,-1.3018098546907,0.00816034941777881,22.6039980246407,1.99069919260317e-6,4.93170953823636e-5
WBGene00015932,1.30099637902723,-0.308930997659675,11.8983759774885,5.618290709098e-4,0.00542889898205291
WBGene00015102,1.30088477612339,9.11336370844237,14.3389231547194,1.5267531637021e-4,0.00188690148335649
WBGene00018495,-1.3001298747488,1.17687722795159,20.9314007520679,4.76027178054134e-6,1.0434998920844e-4
WBGene00009397,1.2982733556931,4.50444286976584,81.5413511308938,1.71632614499026e-19,2.9736979885511703e-17
WBGene00014714,-1.29662359404878,-2.58236699968545,4.72477335608764,0.0297311012870065,0.120397765936657
WBGene00001684,1.29540948575881,8.69004170605542,83.453628031938,6.52282530244226e-20,1.1594957315218e-17
WBGene00012299,1.2927777609222,1.00121363982096,19.1946726766637,1.18042356328312e-5,2.2628918098652e-4
WBGene00018502,-1.2901662148115,3.39409566248937,39.8020726701977,2.8104669764336803e-10,1.83182222571124e-8
WBGene00021249,1.28960098197948,1.9998304143419,34.3278062480033,4.656805835523591e-9,2.36074184717515e-7
WBGene00009146,-1.28777033523326,2.68617845067375,28.2982933043592,1.03987628188003e-7,3.68261490510554e-6
WBGene00014100,-1.28431535203569,3.8496138664652,44.5793033678463,2.4426013217969897e-11,1.86777126212828e-9
WBGene00022630,-1.28402570857515,2.82566322625084,30.862980625129,2.76903759514551e-8,1.16439944957156e-6
WBGene00019811,1.28398398622995,5.53965729841987,16.741929621146,4.28240292930314e-5,6.737401160326e-4
WBGene00010513,-1.28323403263595,1.34748749374467,35.1120296114297,3.1127195081309904e-9,1.64182459605175e-7
WBGene00018802,1.28301986346627,6.57939348920318,136.952881068466,1.2348067399130998e-31,3.93056215175827e-29
WBGene00010774,-1.27987159339259,2.54369265534687,19.1484756951221,1.20934041981489e-5,2.3118501391363e-4
WBGene00008247,1.27754883068869,-2.05432463200388,5.53572460549852,0.0186320483931606,0.0845857918346223
WBGene00018707,1.27572080686147,1.52599805826217,24.7812071182242,6.42205589432212e-7,1.83895167476013e-5
WBGene00046715,1.27568400425612,-3.03739797939419,8.21749874670961,0.0041488346257782,0.0264989145778531
WBGene00021763,1.2754216151568,5.49625752486055,20.736545184256,5.27005615099754e-6,1.1422627643195e-4
WBGene00008597,-1.27505600463723,-1.02966184706616,17.2764555106392,3.23166420468786e-5,5.3168316354124e-4
WBGene00000644,-1.27480254457067,3.71209005234729,22.3263389791836,2.30029817156312e-6,5.59242117642456e-5
WBGene00008220,-1.27451387873264,5.20719918904965,57.0658476756707,4.2146143804900804e-14,4.47190188627582e-12
WBGene00020707,-1.27353094263042,5.57759861278537,41.3267015594008,1.28797459406187e-10,8.79259464150716e-9
WBGene00008681,1.27333662734419,2.04389375209663,45.810440873197,1.30267375534388e-11,1.0457681540333902e-9
WBGene00219451,1.27291824753696,2.41687558520656,20.1738320182833,7.07136971908079e-6,1.4565744624517e-4
WBGene00044120,1.27053674392639,-0.189637301048585,16.2769395841967,5.47259294263645e-5,8.2586676849323e-4
WBGene00014793,1.27046086662062,5.62509877210809,33.2719646686549,8.01295500000162e-9,3.89617483348214e-7
WBGene00013216,1.26982819738191,4.89113561030357,48.3692726339753,3.5305722750171697e-12,3.01355437363294e-10
WBGene00020615,-1.2665513979073,-0.470350872328357,13.4319876787322,2.473698747317e-4,0.00279824393420681
WBGene00004243,1.26077603315383,3.35879012788265,14.747902565032,1.2288414925768e-4,0.00158229237343793
WBGene00000797,1.26047852823856,2.41854983826868,24.8241062583083,6.2807077468487e-7,1.8098355217893e-5
WBGene00007275,1.25945373130933,2.04730382352174,33.461352237879,7.2694228254410105e-9,3.57914478141093e-7
WBGene00015171,1.25877408831171,0.882178402038662,27.8297093979443,1.32476125917948e-7,4.59054930000485e-6
WBGene00021380,-1.25834416462297,1.66478084693312,29.1367154774765,6.74466232440624e-8,2.54669146387063e-6
WBGene00018412,1.25834202515737,-2.5301263075565,4.34820480775818,0.037047978622597,0.14170302906344
WBGene00022230,-1.25809978301182,1.37843151102167,28.9652110794513,7.36898804224903e-8,2.72521521223346e-6
WBGene00001783,-1.25776710000692,2.0125350208653,19.9128442216084,8.10539417149949e-6,1.6375288962715e-4
WBGene00017211,-1.25422984189645,2.45921697400641,34.5888635521149,4.07229394228666e-9,2.0954708020695e-7
WBGene00011099,-1.25325289094837,1.00698808883498,24.3860276768673,7.88384265719683e-7,2.21559737542902e-5
