"","gene","TF","Hits"
"670","21ur-8543","Total Instances of TFs binding within 400bp",0
"671","21ur-8543","Total number of TFs binding within 1000 bp of peak",0
"672","21ur-8543","Total number of TFs bound",0
"673","aat-3","1k-43252",1
"674","aat-3","1k-AHA-1",0
"675","aat-3","1k-C05D10.1",0
"676","aat-3","1k-CEH-32",1
"677","aat-3","1k-CEH-38",0
"678","aat-3","1k-CES-1",0
"679","aat-3","1k-CEY-2",0
"680","aat-3","1k-DAF-16",3
"681","aat-3","1k-DPL-1",1
"682","aat-3","1k-DUXL-1",1
"683","aat-3","1k-DVE-1",1
"684","aat-3","1k-EGL-27",0
"685","aat-3","1k-F10B5.3",1
"686","aat-3","1k-F37D6.2",1
"687","aat-3","1k-F45C12.2",0
"688","aat-3","1k-F49E8.2",1
"689","aat-3","1k-FKH-10",1
"690","aat-3","1k-FOS-1",0
"691","aat-3","1k-HLH-30",1
"692","aat-3","1k-LIN-13",1
"693","aat-3","1k-LIN-15B",0
"694","aat-3","1k-LIN-39",0
"695","aat-3","1k-LIR-3",1
"696","aat-3","1k-LSY-2",1
"697","aat-3","1k-MDL-1",1
"698","aat-3","1k-MEP-1",1
"699","aat-3","1k-NHR-10",0
"700","aat-3","1k-NHR-102",1
"701","aat-3","1k-NHR-11",1
"702","aat-3","1k-NHR-116",0
"703","aat-3","1k-NHR-237",0
"704","aat-3","1k-NHR-25",0
"705","aat-3","1k-NHR-28",1
"706","aat-3","1k-NHR-48",1
"707","aat-3","1k-NHR-6",1
"708","aat-3","1k-NHR-76",0
"709","aat-3","1k-NHR-77",1
"710","aat-3","1k-PHA-4",0
"711","aat-3","1k-PQM-1",0
"712","aat-3","1k-R02D3.7",0
"713","aat-3","1k-R06F6.6",0
"714","aat-3","1k-RBR-2",1
"715","aat-3","1k-SKN-1",0
"716","aat-3","1k-SNPC-4",0
"717","aat-3","1k-SPR-1",1
"718","aat-3","1k-UNC-130",1
"719","aat-3","1k-UNC-39",0
"720","aat-3","1k-UNC-62",1
"721","aat-3","1k-ZAG-1",0
"722","aat-3","1k-ZFP-2",1
"723","aat-3","1k-ZIP-2",1
"724","aat-3","1k-ZK546.5",0
"725","aat-3","1k-ZTF-11",0
"726","aat-3","1k-ZTF-7",1
"727","aat-3","400-43252",1
"728","aat-3","400-AHA-1",0
"729","aat-3","400-C05D10.1",0
"730","aat-3","400-CEH-32",1
"731","aat-3","400-CEH-38",0
"732","aat-3","400-CES-1",0
"733","aat-3","400-CEY-2",0
"734","aat-3","400-DAF-16",3
"735","aat-3","400-DPL-1",1
"736","aat-3","400-DUXL-1",1
"737","aat-3","400-DVE-1",1
"738","aat-3","400-EGL-27",0
"739","aat-3","400-F10B5.3",1
"740","aat-3","400-F37D6.2",1
"741","aat-3","400-F45C12.2",0
"742","aat-3","400-F49E8.2",1
"743","aat-3","400-FKH-10",1
"744","aat-3","400-FOS-1",0
"745","aat-3","400-HLH-30",1
"746","aat-3","400-LIN-13",1
"747","aat-3","400-LIN-15B",0
"748","aat-3","400-LIN-39",0
"749","aat-3","400-LIR-3",1
"750","aat-3","400-LSY-2",1
"751","aat-3","400-MDL-1",1
"752","aat-3","400-MEP-1",1
"753","aat-3","400-NHR-10",0
"754","aat-3","400-NHR-102",1
"755","aat-3","400-NHR-11",1
"756","aat-3","400-NHR-116",0
"757","aat-3","400-NHR-237",0
"758","aat-3","400-NHR-25",0
"759","aat-3","400-NHR-28",1
"760","aat-3","400-NHR-48",1
"761","aat-3","400-NHR-6",1
"762","aat-3","400-NHR-76",0
"763","aat-3","400-NHR-77",1
"764","aat-3","400-PHA-4",0
"765","aat-3","400-PQM-1",0
"766","aat-3","400-R02D3.7",0
"767","aat-3","400-R06F6.6",0
"768","aat-3","400-RBR-2",1
"769","aat-3","400-SKN-1",0
"770","aat-3","400-SNPC-4",0
"771","aat-3","400-SPR-1",1
"772","aat-3","400-UNC-130",1
"773","aat-3","400-UNC-39",0
"774","aat-3","400-UNC-62",1
"775","aat-3","400-ZAG-1",0
"776","aat-3","400-ZFP-2",1
"777","aat-3","400-ZIP-2",1
"778","aat-3","400-ZK546.5",0
"779","aat-3","400-ZTF-11",0
"780","aat-3","400-ZTF-7",1
"781","aat-3","Total Instances of TFs binding within 1000",32
"782","aat-3","Total Instances of TFs binding within 400bp",31
"783","aat-3","Total number of TFs binding within 1000 bp of peak",29
"784","aat-3","Total number of TFs bound",29
"785","acl-12","1k-43252",0
"786","acl-12","1k-AHA-1",0
"787","acl-12","1k-C05D10.1",0
"788","acl-12","1k-CEH-32",0
"789","acl-12","1k-CEH-38",0
"790","acl-12","1k-CES-1",0
"791","acl-12","1k-CEY-2",0
"792","acl-12","1k-DAF-16",1
"793","acl-12","1k-DPL-1",0
"794","acl-12","1k-DUXL-1",0
"795","acl-12","1k-DVE-1",1
"796","acl-12","1k-EGL-27",0
"797","acl-12","1k-F10B5.3",0
"798","acl-12","1k-F37D6.2",0
"799","acl-12","1k-F45C12.2",0
"800","acl-12","1k-F49E8.2",0
"801","acl-12","1k-FKH-10",0
"802","acl-12","1k-FOS-1",0
"803","acl-12","1k-HLH-30",0
"804","acl-12","1k-LIN-13",0
"805","acl-12","1k-LIN-15B",0
"806","acl-12","1k-LIN-39",0
"807","acl-12","1k-LIR-3",0
"808","acl-12","1k-LSY-2",0
"809","acl-12","1k-MDL-1",0
"810","acl-12","1k-MEP-1",0
"811","acl-12","1k-NHR-10",0
"812","acl-12","1k-NHR-102",0
"813","acl-12","1k-NHR-11",0
"814","acl-12","1k-NHR-116",0
"815","acl-12","1k-NHR-237",0
"816","acl-12","1k-NHR-25",0
"817","acl-12","1k-NHR-28",1
"818","acl-12","1k-NHR-48",1
"819","acl-12","1k-NHR-6",0
"820","acl-12","1k-NHR-76",0
"821","acl-12","1k-NHR-77",1
"822","acl-12","1k-PHA-4",0
"823","acl-12","1k-PQM-1",1
"824","acl-12","1k-R02D3.7",0
"825","acl-12","1k-R06F6.6",0
"826","acl-12","1k-RBR-2",0
"827","acl-12","1k-SKN-1",0
"828","acl-12","1k-SNPC-4",0
"829","acl-12","1k-SPR-1",0
"830","acl-12","1k-UNC-130",0
"831","acl-12","1k-UNC-39",0
"832","acl-12","1k-UNC-62",1
"833","acl-12","1k-ZAG-1",0
"834","acl-12","1k-ZFP-2",0
"835","acl-12","1k-ZIP-2",0
"836","acl-12","1k-ZK546.5",0
"837","acl-12","1k-ZTF-11",0
"838","acl-12","1k-ZTF-7",0
"839","acl-12","400-43252",0
"840","acl-12","400-AHA-1",0
"841","acl-12","400-C05D10.1",0
"842","acl-12","400-CEH-32",0
"843","acl-12","400-CEH-38",0
"844","acl-12","400-CES-1",0
"845","acl-12","400-CEY-2",0
"846","acl-12","400-DAF-16",1
"847","acl-12","400-DPL-1",0
"848","acl-12","400-DUXL-1",0
"849","acl-12","400-DVE-1",1
"850","acl-12","400-EGL-27",0
"851","acl-12","400-F10B5.3",0
"852","acl-12","400-F37D6.2",0
"853","acl-12","400-F45C12.2",0
"854","acl-12","400-F49E8.2",0
"855","acl-12","400-FKH-10",0
"856","acl-12","400-FOS-1",0
"857","acl-12","400-HLH-30",0
"858","acl-12","400-LIN-13",0
"859","acl-12","400-LIN-15B",0
"860","acl-12","400-LIN-39",0
"861","acl-12","400-LIR-3",0
"862","acl-12","400-LSY-2",0
"863","acl-12","400-MDL-1",0
"864","acl-12","400-MEP-1",0
"865","acl-12","400-NHR-10",0
"866","acl-12","400-NHR-102",0
"867","acl-12","400-NHR-11",0
"868","acl-12","400-NHR-116",0
"869","acl-12","400-NHR-237",0
"870","acl-12","400-NHR-25",0
"871","acl-12","400-NHR-28",1
"872","acl-12","400-NHR-48",1
"873","acl-12","400-NHR-6",0
"874","acl-12","400-NHR-76",0
"875","acl-12","400-NHR-77",1
"876","acl-12","400-PHA-4",0
"877","acl-12","400-PQM-1",1
"878","acl-12","400-R02D3.7",0
"879","acl-12","400-R06F6.6",0
"880","acl-12","400-RBR-2",0
"881","acl-12","400-SKN-1",0
"882","acl-12","400-SNPC-4",0
"883","acl-12","400-SPR-1",0
"884","acl-12","400-UNC-130",0
"885","acl-12","400-UNC-39",0
"886","acl-12","400-UNC-62",1
"887","acl-12","400-ZAG-1",0
"888","acl-12","400-ZFP-2",0
"889","acl-12","400-ZIP-2",0
"890","acl-12","400-ZK546.5",0
"891","acl-12","400-ZTF-11",0
"892","acl-12","400-ZTF-7",0
"893","acl-12","Total Instances of TFs binding within 1000",7
"894","acl-12","Total Instances of TFs binding within 400bp",7
"895","acl-12","Total number of TFs binding within 1000 bp of peak",7
"896","acl-12","Total number of TFs bound",7
"897","acs-11","1k-43252",0
"898","acs-11","1k-AHA-1",0
"899","acs-11","1k-C05D10.1",0
"900","acs-11","1k-CEH-32",0
"901","acs-11","1k-CEH-38",0
"902","acs-11","1k-CES-1",0
"903","acs-11","1k-CEY-2",1
"904","acs-11","1k-DAF-16",3
"905","acs-11","1k-DPL-1",1
"906","acs-11","1k-DUXL-1",0
"907","acs-11","1k-DVE-1",1
"908","acs-11","1k-EGL-27",0
"909","acs-11","1k-F10B5.3",0
"910","acs-11","1k-F37D6.2",0
"911","acs-11","1k-F45C12.2",0
"912","acs-11","1k-F49E8.2",0
"913","acs-11","1k-FKH-10",0
"914","acs-11","1k-FOS-1",0
"915","acs-11","1k-HLH-30",1
"916","acs-11","1k-LIN-13",0
"917","acs-11","1k-LIN-15B",0
"918","acs-11","1k-LIN-39",0
"919","acs-11","1k-LIR-3",0
"920","acs-11","1k-LSY-2",0
"921","acs-11","1k-MDL-1",1
"922","acs-11","1k-MEP-1",1
"923","acs-11","1k-NHR-10",0
"924","acs-11","1k-NHR-102",1
"925","acs-11","1k-NHR-11",1
"926","acs-11","1k-NHR-116",0
"927","acs-11","1k-NHR-237",0
"928","acs-11","1k-NHR-25",0
"929","acs-11","1k-NHR-28",1
"930","acs-11","1k-NHR-48",0
"931","acs-11","1k-NHR-6",1
"932","acs-11","1k-NHR-76",0
"933","acs-11","1k-NHR-77",1
"934","acs-11","1k-PHA-4",0
"935","acs-11","1k-PQM-1",1
"936","acs-11","1k-R02D3.7",0
"937","acs-11","1k-R06F6.6",0
"938","acs-11","1k-RBR-2",0
"939","acs-11","1k-SKN-1",0
"940","acs-11","1k-SNPC-4",0
"941","acs-11","1k-SPR-1",1
"942","acs-11","1k-UNC-130",0
"943","acs-11","1k-UNC-39",0
"944","acs-11","1k-UNC-62",1
"945","acs-11","1k-ZAG-1",0
"946","acs-11","1k-ZFP-2",0
"947","acs-11","1k-ZIP-2",0
"948","acs-11","1k-ZK546.5",0
"949","acs-11","1k-ZTF-11",0
"950","acs-11","1k-ZTF-7",0
"951","acs-11","400-43252",0
"952","acs-11","400-AHA-1",0
"953","acs-11","400-C05D10.1",0
"954","acs-11","400-CEH-32",0
"955","acs-11","400-CEH-38",0
"956","acs-11","400-CES-1",0
"957","acs-11","400-CEY-2",1
"958","acs-11","400-DAF-16",3
"959","acs-11","400-DPL-1",1
"960","acs-11","400-DUXL-1",0
"961","acs-11","400-DVE-1",1
"962","acs-11","400-EGL-27",0
"963","acs-11","400-F10B5.3",0
"964","acs-11","400-F37D6.2",0
"965","acs-11","400-F45C12.2",0
"966","acs-11","400-F49E8.2",0
"967","acs-11","400-FKH-10",0
"968","acs-11","400-FOS-1",0
"969","acs-11","400-HLH-30",1
"970","acs-11","400-LIN-13",0
"971","acs-11","400-LIN-15B",0
"972","acs-11","400-LIN-39",0
"973","acs-11","400-LIR-3",0
"974","acs-11","400-LSY-2",0
"975","acs-11","400-MDL-1",1
"976","acs-11","400-MEP-1",1
"977","acs-11","400-NHR-10",0
"978","acs-11","400-NHR-102",1
"979","acs-11","400-NHR-11",1
"980","acs-11","400-NHR-116",0
"981","acs-11","400-NHR-237",0
"982","acs-11","400-NHR-25",0
"983","acs-11","400-NHR-28",1
"984","acs-11","400-NHR-48",0
"985","acs-11","400-NHR-6",1
"986","acs-11","400-NHR-76",0
"987","acs-11","400-NHR-77",1
"988","acs-11","400-PHA-4",0
"989","acs-11","400-PQM-1",1
"990","acs-11","400-R02D3.7",0
"991","acs-11","400-R06F6.6",0
"992","acs-11","400-RBR-2",0
"993","acs-11","400-SKN-1",0
"994","acs-11","400-SNPC-4",0
"995","acs-11","400-SPR-1",1
"996","acs-11","400-UNC-130",0
"997","acs-11","400-UNC-39",0
"998","acs-11","400-UNC-62",1
"999","acs-11","400-ZAG-1",0
"1000","acs-11","400-ZFP-2",0
"1001","acs-11","400-ZIP-2",0
"1002","acs-11","400-ZK546.5",0
"1003","acs-11","400-ZTF-11",0
"1004","acs-11","400-ZTF-7",0
"1005","acs-11","Total Instances of TFs binding within 1000",17
"1006","acs-11","Total Instances of TFs binding within 400bp",17
"1007","acs-11","Total number of TFs binding within 1000 bp of peak",15
"1008","acs-11","Total number of TFs bound",15
"1009","acs-19","1k-43252",2
"1010","acs-19","1k-AHA-1",1
"1011","acs-19","1k-C05D10.1",1
"1012","acs-19","1k-CEH-32",1
"1013","acs-19","1k-CEH-38",1
"1014","acs-19","1k-CES-1",1
"1015","acs-19","1k-CEY-2",1
"1016","acs-19","1k-DAF-16",5
"1017","acs-19","1k-DPL-1",2
"1018","acs-19","1k-DUXL-1",2
"1019","acs-19","1k-DVE-1",2
"1020","acs-19","1k-EGL-27",0
"1021","acs-19","1k-F10B5.3",1
"1022","acs-19","1k-F37D6.2",2
"1023","acs-19","1k-F45C12.2",1
"1024","acs-19","1k-F49E8.2",1
"1025","acs-19","1k-FKH-10",2
"1026","acs-19","1k-FOS-1",1
"1027","acs-19","1k-HLH-30",3
"1028","acs-19","1k-LIN-13",2
"1029","acs-19","1k-LIN-15B",2
"1030","acs-19","1k-LIN-39",1
"1031","acs-19","1k-LIR-3",1
"1032","acs-19","1k-LSY-2",5
"1033","acs-19","1k-MDL-1",5
"1034","acs-19","1k-MEP-1",3
"1035","acs-19","1k-NHR-10",1
"1036","acs-19","1k-NHR-102",2
"1037","acs-19","1k-NHR-11",2
"1038","acs-19","1k-NHR-116",1
"1039","acs-19","1k-NHR-237",2
"1040","acs-19","1k-NHR-25",2
"1041","acs-19","1k-NHR-28",2
"1042","acs-19","1k-NHR-48",2
"1043","acs-19","1k-NHR-6",2
"1044","acs-19","1k-NHR-76",2
"1045","acs-19","1k-NHR-77",2
"1046","acs-19","1k-PHA-4",1
"1047","acs-19","1k-PQM-1",2
"1048","acs-19","1k-R02D3.7",1
"1049","acs-19","1k-R06F6.6",0
"1050","acs-19","1k-RBR-2",2
"1051","acs-19","1k-SKN-1",1
"1052","acs-19","1k-SNPC-4",2
"1053","acs-19","1k-SPR-1",2
"1054","acs-19","1k-UNC-130",1
"1055","acs-19","1k-UNC-39",1
"1056","acs-19","1k-UNC-62",4
"1057","acs-19","1k-ZAG-1",1
"1058","acs-19","1k-ZFP-2",2
"1059","acs-19","1k-ZIP-2",1
"1060","acs-19","1k-ZK546.5",1
"1061","acs-19","1k-ZTF-11",1
"1062","acs-19","1k-ZTF-7",1
"1063","acs-19","400-43252",2
"1064","acs-19","400-AHA-1",1
"1065","acs-19","400-C05D10.1",1
"1066","acs-19","400-CEH-32",1
"1067","acs-19","400-CEH-38",1
"1068","acs-19","400-CES-1",1
"1069","acs-19","400-CEY-2",1
"1070","acs-19","400-DAF-16",5
"1071","acs-19","400-DPL-1",2
"1072","acs-19","400-DUXL-1",2
"1073","acs-19","400-DVE-1",2
"1074","acs-19","400-EGL-27",0
"1075","acs-19","400-F10B5.3",1
"1076","acs-19","400-F37D6.2",2
"1077","acs-19","400-F45C12.2",1
"1078","acs-19","400-F49E8.2",1
"1079","acs-19","400-FKH-10",2
"1080","acs-19","400-FOS-1",1
"1081","acs-19","400-HLH-30",3
"1082","acs-19","400-LIN-13",2
"1083","acs-19","400-LIN-15B",2
"1084","acs-19","400-LIN-39",1
"1085","acs-19","400-LIR-3",1
"1086","acs-19","400-LSY-2",5
"1087","acs-19","400-MDL-1",5
"1088","acs-19","400-MEP-1",3
"1089","acs-19","400-NHR-10",1
"1090","acs-19","400-NHR-102",2
"1091","acs-19","400-NHR-11",2
"1092","acs-19","400-NHR-116",1
"1093","acs-19","400-NHR-237",2
"1094","acs-19","400-NHR-25",2
"1095","acs-19","400-NHR-28",2
"1096","acs-19","400-NHR-48",2
"1097","acs-19","400-NHR-6",2
"1098","acs-19","400-NHR-76",2
"1099","acs-19","400-NHR-77",2
"1100","acs-19","400-PHA-4",1
"1101","acs-19","400-PQM-1",2
"1102","acs-19","400-R02D3.7",1
"1103","acs-19","400-R06F6.6",0
"1104","acs-19","400-RBR-2",2
"1105","acs-19","400-SKN-1",1
"1106","acs-19","400-SNPC-4",2
"1107","acs-19","400-SPR-1",2
"1108","acs-19","400-UNC-130",1
"1109","acs-19","400-UNC-39",1
"1110","acs-19","400-UNC-62",4
"1111","acs-19","400-ZAG-1",1
"1112","acs-19","400-ZFP-2",2
"1113","acs-19","400-ZIP-2",1
"1114","acs-19","400-ZK546.5",1
"1115","acs-19","400-ZTF-11",1
"1116","acs-19","400-ZTF-7",1
"1117","acs-19","Total Instances of TFs binding within 1000",93
"1118","acs-19","Total Instances of TFs binding within 400bp",93
"1119","acs-19","Total number of TFs binding within 1000 bp of peak",80
"1120","acs-19","Total number of TFs bound",80
"1121","aldo-1","1k-43252",0
"1122","aldo-1","1k-AHA-1",1
"1123","aldo-1","1k-C05D10.1",0
"1124","aldo-1","1k-CEH-32",0
"1125","aldo-1","1k-CEH-38",0
"1126","aldo-1","1k-CES-1",1
"1127","aldo-1","1k-CEY-2",0
"1128","aldo-1","1k-DAF-16",1
"1129","aldo-1","1k-DPL-1",0
"1130","aldo-1","1k-DUXL-1",0
"1131","aldo-1","1k-DVE-1",0
"1132","aldo-1","1k-EGL-27",0
"1133","aldo-1","1k-F10B5.3",0
"1134","aldo-1","1k-F37D6.2",1
"1135","aldo-1","1k-F45C12.2",0
"1136","aldo-1","1k-F49E8.2",0
"1137","aldo-1","1k-FKH-10",0
"1138","aldo-1","1k-FOS-1",0
"1139","aldo-1","1k-HLH-30",1
"1140","aldo-1","1k-LIN-13",0
"1141","aldo-1","1k-LIN-15B",0
"1142","aldo-1","1k-LIN-39",0
"1143","aldo-1","1k-LIR-3",0
"1144","aldo-1","1k-LSY-2",1
"1145","aldo-1","1k-MDL-1",1
"1146","aldo-1","1k-MEP-1",1
"1147","aldo-1","1k-NHR-10",0
"1148","aldo-1","1k-NHR-102",0
"1149","aldo-1","1k-NHR-11",0
"1150","aldo-1","1k-NHR-116",0
"1151","aldo-1","1k-NHR-237",0
"1152","aldo-1","1k-NHR-25",0
"1153","aldo-1","1k-NHR-28",0
"1154","aldo-1","1k-NHR-48",0
"1155","aldo-1","1k-NHR-6",0
"1156","aldo-1","1k-NHR-76",0
"1157","aldo-1","1k-NHR-77",0
"1158","aldo-1","1k-PHA-4",0
"1159","aldo-1","1k-PQM-1",0
"1160","aldo-1","1k-R02D3.7",0
"1161","aldo-1","1k-R06F6.6",0
"1162","aldo-1","1k-RBR-2",1
"1163","aldo-1","1k-SKN-1",0
"1164","aldo-1","1k-SNPC-4",0
"1165","aldo-1","1k-SPR-1",0
"1166","aldo-1","1k-UNC-130",0
"1167","aldo-1","1k-UNC-39",0
"1168","aldo-1","1k-UNC-62",0
"1169","aldo-1","1k-ZAG-1",0
"1170","aldo-1","1k-ZFP-2",0
"1171","aldo-1","1k-ZIP-2",0
"1172","aldo-1","1k-ZK546.5",0
"1173","aldo-1","1k-ZTF-11",0
"1174","aldo-1","1k-ZTF-7",0
"1175","aldo-1","400-43252",0
"1176","aldo-1","400-AHA-1",1
"1177","aldo-1","400-C05D10.1",0
"1178","aldo-1","400-CEH-32",0
"1179","aldo-1","400-CEH-38",0
"1180","aldo-1","400-CES-1",1
"1181","aldo-1","400-CEY-2",0
"1182","aldo-1","400-DAF-16",1
"1183","aldo-1","400-DPL-1",0
"1184","aldo-1","400-DUXL-1",0
"1185","aldo-1","400-DVE-1",0
"1186","aldo-1","400-EGL-27",0
"1187","aldo-1","400-F10B5.3",0
"1188","aldo-1","400-F37D6.2",1
"1189","aldo-1","400-F45C12.2",0
"1190","aldo-1","400-F49E8.2",0
"1191","aldo-1","400-FKH-10",0
"1192","aldo-1","400-FOS-1",0
"1193","aldo-1","400-HLH-30",1
"1194","aldo-1","400-LIN-13",0
"1195","aldo-1","400-LIN-15B",0
"1196","aldo-1","400-LIN-39",0
"1197","aldo-1","400-LIR-3",0
"1198","aldo-1","400-LSY-2",1
"1199","aldo-1","400-MDL-1",1
"1200","aldo-1","400-MEP-1",1
"1201","aldo-1","400-NHR-10",0
"1202","aldo-1","400-NHR-102",0
"1203","aldo-1","400-NHR-11",0
"1204","aldo-1","400-NHR-116",0
"1205","aldo-1","400-NHR-237",0
"1206","aldo-1","400-NHR-25",0
"1207","aldo-1","400-NHR-28",0
"1208","aldo-1","400-NHR-48",0
"1209","aldo-1","400-NHR-6",0
"1210","aldo-1","400-NHR-76",0
"1211","aldo-1","400-NHR-77",0
"1212","aldo-1","400-PHA-4",0
"1213","aldo-1","400-PQM-1",0
"1214","aldo-1","400-R02D3.7",0
"1215","aldo-1","400-R06F6.6",0
"1216","aldo-1","400-RBR-2",1
"1217","aldo-1","400-SKN-1",0
"1218","aldo-1","400-SNPC-4",0
"1219","aldo-1","400-SPR-1",0
"1220","aldo-1","400-UNC-130",0
"1221","aldo-1","400-UNC-39",0
"1222","aldo-1","400-UNC-62",0
"1223","aldo-1","400-ZAG-1",0
"1224","aldo-1","400-ZFP-2",0
"1225","aldo-1","400-ZIP-2",0
"1226","aldo-1","400-ZK546.5",0
"1227","aldo-1","400-ZTF-11",0
"1228","aldo-1","400-ZTF-7",0
"1229","aldo-1","Total Instances of TFs binding within 1000",9
"1230","aldo-1","Total Instances of TFs binding within 400bp",9
"1231","aldo-1","Total number of TFs binding within 1000 bp of peak",9
"1232","aldo-1","Total number of TFs bound",9
"1233","bir-2","1k-43252",1
"1234","bir-2","1k-AHA-1",0
"1235","bir-2","1k-C05D10.1",0
"1236","bir-2","1k-CEH-32",0
"1237","bir-2","1k-CEH-38",0
"1238","bir-2","1k-CES-1",0
"1239","bir-2","1k-CEY-2",1
"1240","bir-2","1k-DAF-16",3
"1241","bir-2","1k-DPL-1",1
"1242","bir-2","1k-DUXL-1",1
"1243","bir-2","1k-DVE-1",1
"1244","bir-2","1k-EGL-27",0
"1245","bir-2","1k-F10B5.3",0
"1246","bir-2","1k-F37D6.2",0
"1247","bir-2","1k-F45C12.2",0
"1248","bir-2","1k-F49E8.2",0
"1249","bir-2","1k-FKH-10",1
"1250","bir-2","1k-FOS-1",0
"1251","bir-2","1k-HLH-30",1
"1252","bir-2","1k-LIN-13",1
"1253","bir-2","1k-LIN-15B",1
"1254","bir-2","1k-LIN-39",0
"1255","bir-2","1k-LIR-3",0
"1256","bir-2","1k-LSY-2",2
"1257","bir-2","1k-MDL-1",1
"1258","bir-2","1k-MEP-1",1
"1259","bir-2","1k-NHR-10",0
"1260","bir-2","1k-NHR-102",1
"1261","bir-2","1k-NHR-11",1
"1262","bir-2","1k-NHR-116",0
"1263","bir-2","1k-NHR-237",0
"1264","bir-2","1k-NHR-25",1
"1265","bir-2","1k-NHR-28",1
"1266","bir-2","1k-NHR-48",1
"1267","bir-2","1k-NHR-6",1
"1268","bir-2","1k-NHR-76",1
"1269","bir-2","1k-NHR-77",1
"1270","bir-2","1k-PHA-4",1
"1271","bir-2","1k-PQM-1",1
"1272","bir-2","1k-R02D3.7",0
"1273","bir-2","1k-R06F6.6",0
"1274","bir-2","1k-RBR-2",1
"1275","bir-2","1k-SKN-1",0
"1276","bir-2","1k-SNPC-4",0
"1277","bir-2","1k-SPR-1",1
"1278","bir-2","1k-UNC-130",1
"1279","bir-2","1k-UNC-39",0
"1280","bir-2","1k-UNC-62",1
"1281","bir-2","1k-ZAG-1",0
"1282","bir-2","1k-ZFP-2",1
"1283","bir-2","1k-ZIP-2",0
"1284","bir-2","1k-ZK546.5",0
"1285","bir-2","1k-ZTF-11",0
"1286","bir-2","1k-ZTF-7",1
"1287","bir-2","400-43252",1
"1288","bir-2","400-AHA-1",0
"1289","bir-2","400-C05D10.1",0
"1290","bir-2","400-CEH-32",0
"1291","bir-2","400-CEH-38",0
"1292","bir-2","400-CES-1",0
"1293","bir-2","400-CEY-2",1
"1294","bir-2","400-DAF-16",3
"1295","bir-2","400-DPL-1",1
"1296","bir-2","400-DUXL-1",1
"1297","bir-2","400-DVE-1",1
"1298","bir-2","400-EGL-27",0
"1299","bir-2","400-F10B5.3",0
"1300","bir-2","400-F37D6.2",0
"1301","bir-2","400-F45C12.2",0
"1302","bir-2","400-F49E8.2",0
"1303","bir-2","400-FKH-10",1
"1304","bir-2","400-FOS-1",0
"1305","bir-2","400-HLH-30",1
"1306","bir-2","400-LIN-13",1
"1307","bir-2","400-LIN-15B",1
"1308","bir-2","400-LIN-39",0
"1309","bir-2","400-LIR-3",0
"1310","bir-2","400-LSY-2",2
"1311","bir-2","400-MDL-1",1
"1312","bir-2","400-MEP-1",1
"1313","bir-2","400-NHR-10",0
"1314","bir-2","400-NHR-102",1
"1315","bir-2","400-NHR-11",1
"1316","bir-2","400-NHR-116",0
"1317","bir-2","400-NHR-237",0
"1318","bir-2","400-NHR-25",1
"1319","bir-2","400-NHR-28",1
"1320","bir-2","400-NHR-48",1
"1321","bir-2","400-NHR-6",1
"1322","bir-2","400-NHR-76",1
"1323","bir-2","400-NHR-77",1
"1324","bir-2","400-PHA-4",1
"1325","bir-2","400-PQM-1",1
"1326","bir-2","400-R02D3.7",0
"1327","bir-2","400-R06F6.6",0
"1328","bir-2","400-RBR-2",1
"1329","bir-2","400-SKN-1",0
"1330","bir-2","400-SNPC-4",0
"1331","bir-2","400-SPR-1",1
"1332","bir-2","400-UNC-130",1
"1333","bir-2","400-UNC-39",0
"1334","bir-2","400-UNC-62",1
"1335","bir-2","400-ZAG-1",0
"1336","bir-2","400-ZFP-2",1
"1337","bir-2","400-ZIP-2",0
"1338","bir-2","400-ZK546.5",0
"1339","bir-2","400-ZTF-11",0
"1340","bir-2","400-ZTF-7",1
"1341","bir-2","Total Instances of TFs binding within 1000",32
"1342","bir-2","Total Instances of TFs binding within 400bp",32
"1343","bir-2","Total number of TFs binding within 1000 bp of peak",29
"1344","bir-2","Total number of TFs bound",29
"1345","C01G6.3","1k-43252",1
"1346","C01G6.3","1k-AHA-1",2
"1347","C01G6.3","1k-C05D10.1",1
"1348","C01G6.3","1k-CEH-32",0
"1349","C01G6.3","1k-CEH-38",1
"1350","C01G6.3","1k-CES-1",0
"1351","C01G6.3","1k-CEY-2",1
"1352","C01G6.3","1k-DAF-16",6
"1353","C01G6.3","1k-DPL-1",2
"1354","C01G6.3","1k-DUXL-1",1
"1355","C01G6.3","1k-DVE-1",2
"1356","C01G6.3","1k-EGL-27",0
"1357","C01G6.3","1k-F10B5.3",1
"1358","C01G6.3","1k-F37D6.2",1
"1359","C01G6.3","1k-F45C12.2",0
"1360","C01G6.3","1k-F49E8.2",0
"1361","C01G6.3","1k-FKH-10",1
"1362","C01G6.3","1k-FOS-1",2
"1363","C01G6.3","1k-HLH-30",2
"1364","C01G6.3","1k-LIN-13",1
"1365","C01G6.3","1k-LIN-15B",0
"1366","C01G6.3","1k-LIN-39",1
"1367","C01G6.3","1k-LIR-3",1
"1368","C01G6.3","1k-LSY-2",3
"1369","C01G6.3","1k-MDL-1",4
"1370","C01G6.3","1k-MEP-1",2
"1371","C01G6.3","1k-NHR-10",1
"1372","C01G6.3","1k-NHR-102",2
"1373","C01G6.3","1k-NHR-11",2
"1374","C01G6.3","1k-NHR-116",0
"1375","C01G6.3","1k-NHR-237",1
