"","logFC","logCPM","LR","PValue","FDR"
"WBGene00196623",-1.39418954748545,-4.06487263611577,0.88192509266677,0.347674953704237,0.573292632670235
"WBGene00138716",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00195695",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00198029",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00166640",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00173268",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00047968",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00013483",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00196363",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00196369",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00196273",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00201312",-1.39418870216377,-4.06500505766323,0.881923502512023,0.347675388340917,0.573292632670235
"WBGene00169462",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00197971",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00194806",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00195719",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00200688",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00197305",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00077550",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00194809",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00201101",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00196890",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00202027",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00015606",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00021822",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00196970",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00219933",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00198021",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00174671",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00197247",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00197350",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00195904",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00077452",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00197648",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00168275",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00045112",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00198010",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00010219",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00013280",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00014379",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00001886",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00235190",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
"WBGene00023379",-1.39403636751159,-4.08881173217606,0.881636780690242,0.347753770014839,0.573292632670235
