"","logFC","logCPM","LR","PValue","FDR"
"WBGene00195965",-3.21785335974061,-3.96607403490938,6.3115495520117,0.011995395589455,0.0450564896777282
"WBGene00172759",-3.21785173429478,-3.98641553223606,6.31146250160666,0.0119959845527658,0.0450564896777282
"WBGene00016041",-3.21779178565551,-3.91662577522268,6.31158151394793,0.0119951793496918,0.0450564896777282
"WBGene00005302",-3.21778864481718,-3.94308757009968,6.31146718262421,0.0119959528813064,0.0450564896777282
"WBGene00202066",-3.21773902346616,-3.87495755616448,6.31160338439391,0.0119950313866181,0.0450564896777282
"WBGene00202163",-3.21772903903005,-3.93995364951112,6.31131848181692,0.0119969590232314,0.0450564896777282
"WBGene00003863",-3.21757202663715,-4.01222822761485,5.90711262307415,0.015079868975366,0.0539927320848306
"WBGene00219578",-3.21757193004431,-4.01254805899992,5.90704001363784,0.0150804905760955,0.0539927320848306
"WBGene00166687",-3.21729115193972,-3.98733842371114,5.71203342165691,0.016849011778135,0.0589823142489061
"WBGene00197045",-3.21725412542398,-3.96624892801591,6.2919344895934,0.012128860156411,0.0454832255865414
"WBGene00018048",-3.21705142246099,-1.55162518810447,17.9616522991598,2.25400337898884e-05,0.000220447811717826
"WBGene00044515",3.21667749056834,0.555665383577929,107.492602394919,3.47198972125354e-25,4.09679821634981e-23
"WBGene00008674",-3.21578577104401,-3.84844032059762,6.10006035157096,0.0135177265163649,0.049581737706213
"WBGene00015252",-3.21547290751526,-3.82723859005525,6.24608376172146,0.0124468198609181,0.0464148881205059
"WBGene00195580",-3.21542765228528,-4.01104385507015,5.90160258093451,0.0151271148499106,0.0540889196729756
"WBGene00196542",-3.21513194056533,-3.98733929486404,5.84397718293791,0.0156304567656709,0.0555116442605398
"WBGene00011929",-3.21504246506696,-2.60790677750389,12.5900406444089,0.00038780771056257,0.00254463951981072
"WBGene00008057",-3.21453446244571,-3.73385218868437,5.93040576073733,0.0148818148059497,0.0534645961985102
"WBGene00020769",-3.2142192189605,-3.74212693102528,5.89255615843765,0.0152050143120446,0.0542664783396659
"WBGene00010600",-3.21410620282289,-3.76650219206174,6.16885879124523,0.0130018454011128,0.0480850469947938
"WBGene00206494",-3.21399308551648,-3.50356766683945,5.86513940789828,0.0154436356162471,0.0550051424661415
"WBGene00189961",3.21063087719963,-2.73221981541423,10.5038452664932,0.00119126380556645,0.00658538907055361
"WBGene00005177",-3.20929871988087,-3.7742119107483,5.96975653765258,0.0145532899897188,0.0525311594763386
"WBGene00201201",-3.20891975965614,-3.96330831439181,5.95338106521971,0.0146890860371814,0.052937563226414
"WBGene00202346",-3.20686072165462,-4.01142970867485,5.87996914114229,0.0153140901115043,0.0546076874824058
"WBGene00199878",-3.2057191161708,-3.94405408318795,5.83065781922273,0.0157492332987315,0.0558610082343581
"WBGene00219759",-3.20440981170009,-3.98709754151523,5.75025749431504,0.0164862400744554,0.0579792936842519
"WBGene00077593",-3.20130772555444,1.45551913431441,105.037706661824,1.19833618068304e-24,1.36685220609159e-22
"WBGene00003610",3.20125377698957,3.79288175960851,275.300533201552,7.93819685593359e-62,3.88050248091397e-59
"WBGene00009438",3.19938939435679,1.49057558796792,45.6939839377685,1.38246712475529e-11,5.0798708107619e-10
"WBGene00021865",3.19853457849919,0.209097231961689,29.9873641053044,4.34870903743417e-08,8.29579541426781e-07
"WBGene00013930",-3.19734471531877,-2.82444134664776,11.7835500275026,0.000597564183212357,0.00366943012907992
"WBGene00019621",3.19695328223099,-2.12112717389009,38.8772081553959,4.51319357107645e-10,1.27501211566788e-08
