"","logFC","logCPM","LR","PValue","FDR"
"WBGene00019248",-0.283529290463532,3.12220725201079,2.56536721515519,0.109227191700365,0.312126235219233
"WBGene00006571",0.283514228082201,6.59018959876006,4.93163228400727,0.0263693984158746,0.116485764343161
"WBGene00045192",0.28340195398225,6.00310082521924,4.02491242933176,0.0448329472995508,0.172011483157001
"WBGene00001135",-0.283360158039331,2.00787678749086,2.55139077326641,0.110197213039687,0.313646153770162
"WBGene00017079",0.28328466017602,5.04609032030974,4.09700689397923,0.0429592008016275,0.167918858545048
"WBGene00011483",-0.283210798239965,0.0666747214620602,0.93527957122723,0.333494779141299,0.588273701848899
"WBGene00020721",0.283188865037182,5.19963710660415,4.57947026204416,0.0323572165577038,0.136504669944081
"WBGene00007409",-0.283158506529639,3.45263568211085,3.21372619699241,0.073023007909448,0.245577990358862
"WBGene00020491",-0.283112081291422,3.57316449921666,2.03631041014518,0.153581772136834,0.395736164556273
"WBGene00235293",-0.282998816821279,1.55844378935514,1.45499412581028,0.227728290226182,0.490032758831094
"WBGene00010325",0.282942695062591,4.35364276030415,4.13603634986427,0.0419793555125332,0.16523870635263
"WBGene00020507",-0.2828754886416,8.32373473899887,6.00079105864533,0.0142994654614493,0.0727053531010485
"WBGene00014007",-0.282632072567459,4.13928435073717,1.64590219064861,0.199517583756046,0.476695906462202
"WBGene00002151",-0.282602375902847,1.85982698334197,1.97128605787402,0.160311420327607,0.408235389728763
"WBGene00016354",-0.282575220898529,6.80233655696693,3.84683402836137,0.0498399853345406,0.185306303746685
"WBGene00017437",0.282527654948106,2.74324529122416,1.22519374168866,0.268343781158417,0.508903128164239
"WBGene00010228",-0.282457324323753,-2.1632419155893,0.151974922755215,0.696655150716625,0.953805347333715
"WBGene00022681",0.282418275266681,2.99755883896561,3.32212863529118,0.068353274108908,0.233863104384059
"WBGene00023407",0.282083713166279,4.09755551061928,1.99426870031697,0.15789526397548,0.403403567582087
"WBGene00001171",-0.282075404837045,2.21670259539025,2.12045032544288,0.145343803151753,0.380708698811524
"WBGene00003150",0.282073315666126,8.02983718357384,3.95811915085689,0.0466457951483432,0.17676199365807
"WBGene00219648",-0.282065486572711,-2.65398932471359,0.14757707915177,0.700861625056971,0.957055269413608
"WBGene00235278",0.282037745393176,-2.28138618578858,0.0823205932889195,0.774176902996918,1
"WBGene00018351",0.281970368392256,3.41703221971252,1.46198854760764,0.226613986904961,0.490032758831094
"WBGene00006605",0.281840190500937,5.15716584956806,5.3669273424611,0.0205220979291103,0.0957220021825515
"WBGene00003169",-0.281725438381255,4.92051701171317,5.99279736582368,0.0143644052754171,0.0729681934337618
"WBGene00014209",0.281703983557854,5.11300141267822,4.50245768345321,0.0338461745878557,0.141521159209187
"WBGene00000614",0.281694582315302,-2.33987932662706,0.199755313048197,0.654918422794275,0.919640514182778
"WBGene00009099",0.281665246680547,0.843511773727551,0.598456920959421,0.439167387024287,0.714470322193184
"WBGene00020475",0.281623859197195,4.11888295038631,4.35213492862415,0.0369625830031529,0.151045038022288
"WBGene00016034",0.281614439129292,2.78933958342248,1.97949356519409,0.159443768791473,0.406441304652813
"WBGene00020218",0.281504466437247,4.32011326667861,0.65381313730736,0.418752673468669,0.690796466337489
"WBGene00023408",0.28144451426249,4.17913836199208,3.84224625833123,0.0499765248587163,0.185606751866417
"WBGene00220208",0.281429654112518,-1.84569163619207,0.298405191339103,0.584883954151188,0.858912078876933
"WBGene00018218",0.281299053704884,6.51979407840952,6.28237126325943,0.012194482262723,0.0644821232262008
"WBGene00006503",0.28103218117305,5.12547135371173,6.74500787146387,0.00940103618934328,0.0525854854277222
"WBGene00017260",-0.281024086666407,-0.0301921168557785,1.0212189781348,0.312230038530325,0.563100158427277
"WBGene00045455",-0.281023293649493,1.71520530293252,1.23794589724437,0.265867297047684,0.505845919997403
"WBGene00007555",-0.280934975032429,5.84493569781809,7.45924382142952,0.0063111512422816,0.0384697762764326
"WBGene00016654",0.280812471476302,5.30847926105556,6.55986823753565,0.0104304089182087,0.0569811303404436
"WBGene00007297",0.280782879412922,5.00214263736776,2.56602382110709,0.109181852002196,0.31208658228674
"WBGene00000985",0.28077091310127,6.22659868655035,6.92589543011345,0.00849564447907109,0.0484416304133662
"WBGene00044441",-0.28070442682597,-1.12866164664573,0.345138499873297,0.556878093346644,0.835408691657408
"WBGene00006405",0.280688016921893,6.56278393597676,4.03471638216305,0.0445731668837372,0.171901567206218
"WBGene00003846",-0.280658471729325,2.55334327228819,2.92085642559502,0.0874414430466832,0.279154179549565
"WBGene00010747",-0.280651351504201,0.919352919067296,0.572886362619293,0.449114227049796,0.724100475027279
"WBGene00020136",0.280631223035494,-0.3199765356051,0.976123711576482,0.323157676702692,0.576503186688575
"WBGene00016012",0.280613206239148,0.547945968626817,1.20343058540761,0.272637091367595,0.514387404484807
